web-scraper-order,web-scraper-start-url,products,products-href,enter,enter-href,image-src,features,specs
"1649630891-1465","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","","Product Specifications"
"1649630864-1278","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","","2.99 lbs"
"1649630900-1536","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","Optimized for Passenger, Light Truck and Other Medium Duty Tires",""
"1649630857-1213","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","Slide Switch Designed to Reduce User Fatigue",""
"1649630857-1232","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","","Battery System"
"1649630944-1947","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","",""
"1649630936-1843","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","Variable speed trigger for maximum control",""
"1649630903-1578","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","Motor Type"
"1649630927-1752","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Stick Transfer Pump (2579-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2579-20","/-/media/Products/Power-Tools/Cordless/Transfer-Pumps/2579-20/2579_20_2.png?mw=520&mh=520&hash=318B7573096BC9EB896EF1364076B3CB","","Width"
"1649630909-1619","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      9 Gallon Wet/Dry Vacuum Tank (0912-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0912-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0912-20_1.png?mw=520&mh=520&hash=1E9FB9C66ADDC6EC1218EA660023CFE2","Includes (1) 9 Gallon Wet/Dry Vacuum Tank",""
"1649630824-1031","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 9' Flexible Hose (49-90-2006) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2006","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2006_1.png?mw=520&mh=520&hash=DAFF583C7420F6BB01A638C04C0C7E0E","","Weight"
"1649630924-1729","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","Height"
"1649630879-1371","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ Wet/Dry Vacuum Motor Head (0911-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0911-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0911-20_1.png?mw=520&mh=520&hash=F081D42EC4835A5E425D2BB32DF8592D","","Power Source"
"1649630897-1528","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","","13.6 in"
"1649630944-1920","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","Kitted with military grade aluminum Milwaukee® compact die heads",""
"1649630897-1511","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","3 Mode: Rotary Hammer, Hammer Only, Rotary Only",""
"1649630921-1699","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","31.5 in"
"1649630903-1562","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","Cleaner, Easier Transportation",""
"1649630930-1769","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Power Source"
"1649630909-1632","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      9 Gallon Wet/Dry Vacuum Tank (0912-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0912-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0912-20_1.png?mw=520&mh=520&hash=1E9FB9C66ADDC6EC1218EA660023CFE2","","14 in"
"1649630912-1634","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      12 Gallon Wet/Dry Vacuum Tank (0932-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0932-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0932-20_1.png?mw=520&mh=520&hash=3039BE93CBDE48A0F3F64F604F514A41","Grip handles for easy carrying and emptying",""
"1649630867-1308","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","","Battery System"
"1649630941-1890","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","110 Nail Magazine Capacity",""
"1649630897-1532","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","",""
"1649630915-1675","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","",""
"1649630915-1676","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","",""
"1649630894-1498","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","","11.36 in"
"1649630897-1520","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","","Cordless"
"1649630944-1936","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","Brushless"
"1649630921-1702","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","Height"
"1649630818-989","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Wet Floor Nozzle (49-90-2005) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2005","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2005_2.png?mw=520&mh=520&hash=8F3B94E88A562A0F51AED84FC9AAD8CA","Compatible with other 2-1/2"" diameter vacuum hoses",""
"1649630903-1571","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","Voltage"
"1649630824-1027","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 9' Flexible Hose (49-90-2006) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2006","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2006_1.png?mw=520&mh=520&hash=DAFF583C7420F6BB01A638C04C0C7E0E","Red color ring for quick identification of its 2-1/2” diameter",""
"1649630909-1622","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      9 Gallon Wet/Dry Vacuum Tank (0912-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0912-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0912-20_1.png?mw=520&mh=520&hash=1E9FB9C66ADDC6EC1218EA660023CFE2","","No Warranty"
"1649630864-1260","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","POWERSTATE™ Brushless Motor: Purposely built for the M18 FUEL™ 5"" Angle Grinder delivers 8,500 RPM to provide the power to complete the toughest grinding and cutting applications.",""
"1649630927-1737","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Stick Transfer Pump (2579-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2579-20","/-/media/Products/Power-Tools/Cordless/Transfer-Pumps/2579-20/2579_20_2.png?mw=520&mh=520&hash=318B7573096BC9EB896EF1364076B3CB","Up to 275 Gallons on (1) M12™ REDLITHIUM™ XC4.0 Battery",""
"1649630900-1546","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","","Power Source"
"1649630941-1878","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","Sequential and contact actuation firing modes",""
"1649630900-1553","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","","7 lbs"
"1649630894-1485","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","2.4 lbs.",""
"1649630821-1021","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      Fleece Dust Bags (5PK) - 12 Gallon (49-90-1999) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1999","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1999_2.png?mw=520&mh=520&hash=6EF4AC1DEA93A08F165268CBECB6ECDA","",""
"1649630903-1561","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","Multiple Jobs, One Charge",""
"1649630941-1889","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","Fires 800 Nails Per Charge on M18 CP2.0 Battery",""
"1649630818-990","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Wet Floor Nozzle (49-90-2005) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2005","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2005_2.png?mw=520&mh=520&hash=8F3B94E88A562A0F51AED84FC9AAD8CA","12"" cleaning width",""
"1649630879-1364","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ Wet/Dry Vacuum Motor Head (0911-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0911-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0911-20_1.png?mw=520&mh=520&hash=F081D42EC4835A5E425D2BB32DF8592D","MAX RUN-TIME MODE delivers up to 47 minutes of continuous cleaning time and up to 1,300 ft2 of debris clean up per charge on an HD12.0 Battery Pack",""
